Site,Genus,Species,Photosynthesis pathway,Taxa,Code,Block,Plot,Treatment,N_added,P_added,LOG_GS,GS,Stand_MAT,Stand_MAP,Lifeform_2,Lifeform,SQRT_Amax,SQRT_E,Amax,E (mmol m-2 s-1),SQT_E in mmol,E (mol m-2 s-1),Instant_WUE,WUE,SQRT_StomataDensity,Stomata_Density,Stomata_Size_avg,C_PerCell mg,N_PerCell mg,P_PerCell mg,SQRT_C_percell in mg,SQRT_N_perCell in mg,SQRT_P_perCell in mg,N_PerCell in ng,Sqrt N per Cell in ng,SQRT C per Cell in ng,SQRT_ P per cell in ng,MAT_v2,MAP_v2
cbgb.us,Monarda,fistulosa,C3,Monarda_fistulosa,MOFI,2,21,NP,N_YES,P_YES,1.063330475,1.896,-0.247746222,-0.161896717,allforb,FORB,3.569030193,0.042499612,12.73797652,1.806217,1.343955728,0.001806217,7.052295776,7052.295776,32.78719262,1075,18.03125,0.000145123,4.22365E-06,4.99507E-07,0.012046707,0.002055151,0.000706758,4.22364532,2.055150924,12.04670713,0.706758367,9.258333459,871
cdcr.us,Monarda,sp.,C3,Monarda_sp.,MONARDA,3,31,P,N_NO,P_YES,1.058137456,1.881,-0.853471586,-1.185753888,allforb,FORB,1.437931066,0.059014617,2.067645751,3.482725,1.866206044,0.003482725,0.593686194,593.6861943,,,,0.000208513,4.89021E-06,,0.014439971,0.002211381,,4.890207715,2.211381404,14.4399709,,6.337500023,740
cdcr.us,Monarda,sp.,C3,Monarda_sp.,MONARDA,3,35,NP,N_YES,P_YES,1.058137456,1.881,-0.853471586,-1.185753888,allforb,FORB,1.556401795,0.036681262,2.422386547,1.345515,1.159963361,0.001345515,1.80034154,1800.34154,,,,0.000217771,7.45401E-06,,0.014757063,0.002730203,,7.454005935,2.730202545,14.75706339,,6.337500023,740
churn.us,Oenothera,biennis,C3,Oenothera_biennis,OEBI,3,23,C,N_NO,P_NO,1.208363153,2.348,-1.167135345,-0.638654636,allforb,FORB,4.679567502,0.097955766,21.89835201,9.595332,3.09763329,0.009595332,2.282188048,2282.188048,17.32050808,300,27.5,,,,,,,,,,,4.825000058,810
spin.us,Oxalis,stricta,C3,Oxalis_stricta,OXST,2,1,C,N_NO,P_NO,1.170835457,2.224685601,0.42105747,2.034315992,allforb,FORB,3.580822153,0.126192924,12.82228729,15.924654,3.990570636,0.015924654,0.805184671,805.1846709,25,625,13.375,,,,,,,,,,,12.48333327,1152
konz.us,Physalis,pumila,C3,Physalis_pumila,PHPU8,2,19,NP,N_YES,P_YES,2.137002652,7.474,0.33637692,-0.021214053,allforb,FORB,2.930705613,0.047316329,8.589035391,2.238835,1.496273705,0.002238835,3.836386063,3836.386063,12.24744871,150,10.375,0.000190118,1.14268E-05,,0.013788317,0.003380352,,11.42677686,3.380351588,13.78831701,,12.07500006,889
kbs.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,2,3,C,N_NO,P_NO,1.354287565,2.874,-0.34365994,0.088205798,allforb,FORB,0.836040052,0.049014692,0.698962968,2.40244,1.549980645,0.00240244,0.290938782,290.9387822,28.28427125,800,22,0.000374139,1.89137E-05,,0.019342672,0.004348987,,18.91368421,4.348986573,19.34267167,,8.795833436,903
kbs.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,2,6,P,N_NO,P_YES,1.354287565,2.874,-0.34365994,0.088205798,allforb,FORB,2.939400498,0.082772193,8.64007529,6.851236,2.617486581,0.006851236,1.26109731,1261.09731,28.28427125,800,22,0.000380724,1.94021E-05,,0.019512155,0.004404782,,19.40210526,4.40478209,19.51215546,,8.795833436,903
kbs.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,3,2,P,N_NO,P_YES,1.354287565,2.874,-0.34365994,0.088205798,allforb,FORB,3.400695445,0.057716471,11.56472951,3.331191,1.825155062,0.003331191,3.471650083,3471.650083,28.28427125,800,22,0.000380724,1.94021E-05,,0.019512155,0.004404782,,19.40210526,4.40478209,19.51215546,,8.795833436,903
spin.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,3,9,C,N_NO,P_NO,1.328135447,2.774,0.42105747,2.034315992,allforb,FORB,1.920651321,0.076298919,3.688901497,5.821525,2.412783662,0.005821525,0.633665834,633.6658345,28.72281323,825,10.125,0.000298005,1.41419E-05,2.72791E-06,0.017262811,0.003760567,0.001651638,14.14186047,3.760566509,17.26281122,1.651637665,12.48333327,1152
spin.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,1,6,C,N_NO,P_NO,1.328135447,2.774,0.42105747,2.034315992,allforb,FORB,2.601032771,0.098723366,6.765371476,9.746303,3.121906949,0.009746303,0.69414746,694.1474604,28.72281323,825,10.125,0.000298005,1.41419E-05,2.72791E-06,0.017262811,0.003760567,0.001651638,14.14186047,3.760566509,17.26281122,1.651637665,12.48333327,1152
spin.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,3,6,NP,N_YES,P_YES,1.328135447,2.774,0.42105747,2.034315992,allforb,FORB,2.656886378,0.119892648,7.059045223,14.374247,3.791338418,0.014374247,0.49108974,491.0897401,28.72281323,825,10.125,0.000318816,2.25907E-05,3.55814E-06,0.017855427,0.004752967,0.001886303,22.59069767,4.752967249,17.85542716,1.88630314,12.48333327,1152
spin.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,3,8,N,N_YES,P_NO,1.328135447,2.774,0.42105747,2.034315992,allforb,FORB,2.932884915,0.182091406,8.601813924,33.15728,5.758235841,0.03315728,0.259424595,259.4245947,28.72281323,825,10.125,0.000309705,1.89628E-05,3.24419E-06,0.017598428,0.004354629,0.001801162,18.9627907,4.354628652,17.59842752,1.801162415,12.48333327,1152
spin.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,3,5,P,N_NO,P_YES,1.328135447,2.774,0.42105747,2.034315992,allforb,FORB,3.637700066,0.169056854,13.23286177,28.58022,5.346047138,0.02858022,0.463007694,463.0076945,28.72281323,825,10.125,0.000297495,2.42372E-05,4.8907E-06,0.017248053,0.00492313,0.002211492,24.2372093,4.923130031,17.24805348,2.211492183,12.48333327,1152
spin.us,Plantago,lanceolata,C3,Plantago_lanceolata,PLLA,2,1,C,N_NO,P_NO,1.328135447,2.774,0.42105747,2.034315992,allforb,FORB,4.719162816,0.145873788,22.27049768,21.279162,4.612934207,0.021279162,1.046587158,1046.587158,28.72281323,825,10.125,0.000298005,1.41419E-05,2.72791E-06,0.017262811,0.003760567,0.001651638,14.14186047,3.760566509,17.26281122,1.651637665,12.48333327,1152
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,2,14,C,N_NO,P_NO,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,1.83838242,0.039326302,3.379649922,1.546558,1.243606851,0.001546558,2.185272018,2185.272018,14.14213562,200,28.375,4.08929E-05,1.12245E-06,1.13736E-07,0.006394754,0.001059456,0.000337248,1.122447196,1.059456085,6.394753859,0.337248193,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,2,11,P,N_NO,P_YES,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,2.352447108,0.055047289,5.534007397,3.030204,1.740748115,0.003030204,1.826282124,1826.282124,14.14213562,200,28.375,4.30464E-05,1.28559E-06,3.22564E-07,0.006560976,0.00113384,0.000567947,1.285593591,1.133840196,6.560976248,0.567946942,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,3,20,P,N_NO,P_YES,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,2.399908065,0.088331025,5.75955872,7.80237,2.793272275,0.00780237,0.738180671,738.1806707,14.14213562,200,28.375,4.30464E-05,1.28559E-06,3.22564E-07,0.006560976,0.00113384,0.000567947,1.285593591,1.133840196,6.560976248,0.567946942,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,1,4,NP,N_YES,P_YES,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,2.887264669,0.046592553,8.336297269,2.170866,1.473385896,0.002170866,3.840079152,3840.079152,14.14213562,200,28.375,3.86732E-05,1.25856E-06,1.14669E-07,0.006218774,0.001121855,0.000338628,1.258557902,1.121854671,6.218774291,0.338627537,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,3,23,C,N_NO,P_NO,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,3.003711558,0.069676251,9.022283121,4.85478,2.20335653,0.00485478,1.858432951,1858.432951,14.14213562,200,28.375,4.08929E-05,1.12245E-06,1.13736E-07,0.006394754,0.001059456,0.000337248,1.122447196,1.059456085,6.394753859,0.337248193,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,3,24,NP,N_YES,P_YES,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,3.4432717,0.084850421,11.85612,7.199594,2.683205918,0.007199594,1.646776193,1646.776193,14.14213562,200,28.375,3.86732E-05,1.25856E-06,1.14669E-07,0.006218774,0.001121855,0.000338628,1.258557902,1.121854671,6.218774291,0.338627537,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,2,12,N,N_YES,P_NO,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,3.492467758,0.078581098,12.19733104,6.174989,2.484952515,0.006174989,1.9752798,1975.2798,14.14213562,200,28.375,4.1111E-05,1.71723E-06,8.67007E-08,0.006411788,0.001310432,0.00029445,1.717232338,1.310432119,6.411788124,0.29444975,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,1,2,N,N_YES,P_NO,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,3.57087628,0.054599679,12.75115741,2.981125,1.726593467,0.002981125,4.277297131,4277.297131,14.14213562,200,28.375,4.1111E-05,1.71723E-06,8.67007E-08,0.006411788,0.001310432,0.00029445,1.717232338,1.310432119,6.411788124,0.29444975,4.825000058,810
churn.us,Potentilla,recta,C3,Potentilla_recta,PORE5,1,8,C,N_NO,P_NO,0.757998153,1.134,-1.167135345,-0.638654636,allforb,FORB,5.11656881,0.149296956,26.17927639,22.289581,4.721184279,0.022289581,1.174507336,1174.507336,14.14213562,200,28.375,4.08929E-05,1.12245E-06,1.13736E-07,0.006394754,0.001059456,0.000337248,1.122447196,1.059456085,6.394753859,0.337248193,4.825000058,810
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,2,13,P,N_NO,P_YES,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,1.159123901,0.038970502,1.343568219,1.5187,1.232355468,0.0015187,0.884683097,884.6830967,25.98076211,675,25.625,0.000181981,3.85349E-06,6.30805E-07,0.013490022,0.00196303,0.000794232,3.85348659,1.963029951,13.49002186,0.794232081,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,3,32,P,N_NO,P_YES,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,1.691210141,0.035067535,2.860191741,1.229732,1.10893282,0.001229732,2.325865913,2325.865913,25.98076211,675,25.625,0.000181981,3.85349E-06,6.30805E-07,0.013490022,0.00196303,0.000794232,3.85348659,1.963029951,13.49002186,0.794232081,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,3,25,NP,N_YES,P_YES,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,1.766797425,0.038140595,3.121573141,1.454705,1.206111521,0.001454705,2.145846162,2145.846162,25.98076211,675,25.625,0.000175171,6.38958E-06,7.9387E-07,0.013235202,0.002527762,0.000890994,6.389578544,2.527761568,13.2352021,0.890993677,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,3,29,N,N_YES,P_NO,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,2.187618683,0.035790781,4.785675503,1.28098,1.13180387,0.00128098,3.735948651,3735.948651,25.98076211,675,25.625,0.000181195,5.50989E-06,7.5954E-07,0.013460884,0.002347314,0.000871516,5.509885057,2.347314435,13.46088416,0.871516053,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,2,16,N,N_YES,P_NO,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,2.277535295,0.031130548,5.187167022,0.969111,0.984434355,0.000969111,5.352500407,5352.500407,25.98076211,675,25.625,0.000181195,5.50989E-06,7.5954E-07,0.013460884,0.002347314,0.000871516,5.509885057,2.347314435,13.46088416,0.871516053,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,3,33,C,N_NO,P_NO,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,2.436276474,0.069815335,5.935443059,4.874181,2.207754742,0.004874181,1.21773136,1217.73136,25.98076211,675,25.625,0.000177539,4.87479E-06,6.90881E-07,0.013324388,0.002207892,0.000831193,4.874789272,2.207892496,13.3243878,0.831192653,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,2,24,C,N_NO,P_NO,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,2.74246571,0.037225448,7.521118173,1.385734,1.177172035,0.001385734,5.427533836,5427.533836,25.98076211,675,25.625,0.000177539,4.87479E-06,6.90881E-07,0.013324388,0.002207892,0.000831193,4.874789272,2.207892496,13.3243878,0.831192653,9.258333459,871
cbgb.us,Ratibida,pinnata,C3,Ratibida_pinnata,RAPI,2,21,NP,N_YES,P_YES,2.763421834,14.854,-0.247746222,-0.161896717,allforb,FORB,2.817017242,0.042151512,7.935586141,1.77675,1.332947861,0.00177675,4.466349313,4466.349313,25.98076211,675,25.625,0.000175171,6.38958E-06,7.9387E-07,0.013235202,0.002527762,0.000890994,6.389578544,2.527761568,13.2352021,0.890993677,9.258333459,871
churn.us,Rudbeckia,hirta,C3,Rudbeckia_hirta,RUHI2,3,20,P,N_NO,P_YES,2.165389854,7.718,-1.167135345,-0.638654636,allforb,FORB,2.763714618,0.094450611,7.638118489,8.920918,2.986790585,0.008920918,0.856203194,856.2031944,15.8113883,250,13.125,0.000182957,8.22857E-06,,0.013526142,0.002868549,,8.228571429,2.868548662,13.52614216,,4.825000058,810
churn.us,Rudbeckia,hirta,C3,Rudbeckia_hirta,RUHI2,2,10,NP,N_YES,P_YES,2.165389854,7.718,-1.167135345,-0.638654636,allforb,FORB,3.211156169,0.054712622,10.31152394,2.993471,1.730165021,0.002993471,3.4446714,3444.6714,15.8113883,250,13.125,0.000191498,1.14534E-05,,0.013838285,0.00338429,,11.45341615,3.384289608,13.83828518,,4.825000058,810
churn.us,Rudbeckia,hirta,C3,Rudbeckia_hirta,RUHI2,1,8,C,N_NO,P_NO,2.165389854,7.718,-1.167135345,-0.638654636,allforb,FORB,3.250499822,0.049036038,10.56574909,2.404533,1.550655668,0.002404533,4.394096105,4394.096105,15.8113883,250,13.125,0.000180179,7.75155E-06,,0.013423073,0.002784161,,7.751552795,2.784161058,13.42307275,,4.825000058,810
churn.us,Rudbeckia,hirta,C3,Rudbeckia_hirta,RUHI2,3,23,C,N_NO,P_NO,2.165389854,7.718,-1.167135345,-0.638654636,allforb,FORB,4.83808302,0.095561499,23.40704731,9.132,3.02191992,0.009132,2.563189587,2563.189587,15.8113883,250,13.125,0.000180179,7.75155E-06,,0.013423073,0.002784161,,7.751552795,2.784161058,13.42307275,,4.825000058,810
churn.us,Rudbeckia,hirta,C3,Rudbeckia_hirta,RUHI2,2,12,N,N_YES,P_NO,2.165389854,7.718,-1.167135345,-0.638654636,allforb,FORB,6.332719121,0.132402949,40.10333147,17.530541,4.186948889,0.017530541,2.287626575,2287.626575,15.8113883,250,13.125,0.000194564,1.39727E-05,,0.013948619,0.003738004,,13.97267081,3.738003586,13.94861911,,4.825000058,810
konz.us,Ruellia,humilis,C3,Ruellia_humilis,RUHU,1,5,N,N_YES,P_NO,2.201216599,8.036,0.33637692,-0.021214053,allforb,FORB,2.942192075,0.050773763,8.656494208,2.577975,1.605607362,0.002577975,3.357865847,3357.865847,23.4520788,550,25.75,6.95617E-05,2.96109E-06,,0.008340366,0.001720781,,2.961086587,1.720780807,8.340365567,,12.07500006,889
konz.us,Ruellia,humilis,C3,Ruellia_humilis,RUHU,3,25,N,N_YES,P_NO,2.201216599,8.036,0.33637692,-0.021214053,allforb,FORB,4.986021321,0.117709435,24.86040861,13.855511,3.722299155,0.013855511,1.794261403,1794.261403,23.4520788,550,25.75,6.95617E-05,2.96109E-06,,0.008340366,0.001720781,,2.961086587,1.720780807,8.340365567,,12.07500006,889
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,2,24,N,N_YES,P_NO,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,1.419090925,0.02329927,2.013819052,0.542856,0.736787622,0.000542856,3.709674485,3709.674485,16.58312395,275,32.75,0.000303158,2.60035E-05,2.00348E-06,0.017411441,0.005099361,0.001415443,26.00347826,5.099360574,17.41144052,1.415442779,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,3,26,C,N_NO,P_NO,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,2.068082896,0.032822188,4.276966864,1.077296,1.037928707,0.001077296,3.970094444,3970.094444,16.58312395,275,32.75,0.000301767,2.22609E-05,,0.017371441,0.004718143,,22.26086957,4.718142597,17.37144083,,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,3,35,NP,N_YES,P_YES,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,3.027012408,0.055717906,9.162804116,3.104485,1.76195488,0.003104485,2.951473148,2951.473148,16.58312395,275,32.75,0.000291923,2.51965E-05,2.76174E-06,0.017085768,0.005019614,0.001661848,25.19652174,5.019613704,17.0857683,1.661848107,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,3,32,N,N_YES,P_NO,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,3.087777015,0.071931593,9.534366896,5.174154,2.27467668,0.005174154,1.842690978,1842.690978,16.58312395,275,32.75,0.000303158,2.60035E-05,2.00348E-06,0.017411441,0.005099361,0.001415443,26.00347826,5.099360574,17.41144052,1.415442779,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,2,16,NP,N_YES,P_YES,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,4.102256524,0.06921044,16.82850859,4.790085,2.188626281,0.004790085,3.513196236,3513.196236,16.58312395,275,32.75,0.000291923,2.51965E-05,2.76174E-06,0.017085768,0.005019614,0.001661848,25.19652174,5.019613704,17.0857683,1.661848107,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,1,7,N,N_YES,P_NO,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,4.643839835,0.087680682,21.56524841,7.687902,2.77270662,0.007687902,2.80508888,2805.08888,16.58312395,275,32.75,0.000303158,2.60035E-05,2.00348E-06,0.017411441,0.005099361,0.001415443,26.00347826,5.099360574,17.41144052,1.415442779,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,1,2,NP,N_YES,P_YES,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,4.777281229,0.097109124,22.82241594,9.430182,3.07086014,0.009430182,2.420145861,2420.145861,16.58312395,275,32.75,0.000291923,2.51965E-05,2.76174E-06,0.017085768,0.005019614,0.001661848,25.19652174,5.019613704,17.0857683,1.661848107,6.337500023,740
cdcr.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,2,19,P,N_NO,P_YES,1.786914418,4.971,-0.853471586,-1.185753888,allforb,FORB,5.167534399,0.094094495,26.70341177,8.853774,2.975529197,0.008853774,3.016048498,3016.048498,16.58312395,275,32.75,0.000286393,1.54504E-05,,0.016923151,0.003930704,,15.45043478,3.930704108,16.92315111,,6.337500023,740
churn.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,1,2,N,N_YES,P_NO,1.730061355,4.641,-1.167135345,-0.638654636,allforb,FORB,1.407397953,0.023542281,1.980768998,0.554239,0.744472296,0.000554239,3.573853514,3573.853514,18.70828693,350,35.375,0.000259185,9.91389E-06,7.06582E-07,0.016099225,0.003148632,0.000840584,9.91388535,3.148632298,16.09922523,0.840584167,4.825000058,810
churn.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,1,4,NP,N_YES,P_YES,1.730061355,4.641,-1.167135345,-0.638654636,allforb,FORB,2.667900913,0.042766003,7.117695279,1.828931,1.352379754,0.001828931,3.891724335,3891.724335,18.70828693,350,35.375,0.000252679,1.48817E-05,1.69036E-06,0.015895882,0.00385768,0.001300139,14.88169851,3.857680458,15.89588204,1.300138813,4.825000058,810
churn.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,2,10,NP,N_YES,P_YES,1.730061355,4.641,-1.167135345,-0.638654636,allforb,FORB,3.841594186,0.07388485,14.75784589,5.458971,2.336444093,0.005458971,2.703411667,2703.411667,18.70828693,350,35.375,0.000252679,1.48817E-05,1.69036E-06,0.015895882,0.00385768,0.001300139,14.88169851,3.857680458,15.89588204,1.300138813,4.825000058,810
churn.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,3,17,N,N_YES,P_NO,1.730061355,4.641,-1.167135345,-0.638654636,allforb,FORB,5.780470085,0.094835463,33.4138344,8.993765,2.998960653,0.008993765,3.71522209,3715.22209,18.70828693,350,35.375,0.000259185,9.91389E-06,7.06582E-07,0.016099225,0.003148632,0.000840584,9.91388535,3.148632298,16.09922523,0.840584167,4.825000058,810
churn.us,Rumex,acetosella,C3,Rumex_acetosella,RUAC3,3,20,P,N_NO,P_YES,1.730061355,4.641,-1.167135345,-0.638654636,allforb,FORB,5.918752124,0.12098178,35.03162671,14.636591,3.82577979,0.014636591,2.393427999,2393.427999,18.70828693,350,35.375,0.000243678,6.1527E-06,8.75074E-07,0.015610199,0.002480463,0.000935454,6.152696391,2.480462939,15.61019864,0.935454066,4.825000058,810
spin.us,Rumex,crispus,C3,Rumex_crispus,RUCR,3,5,P,N_NO,P_YES,1.74040082,4.699627491,0.42105747,2.034315992,allforb,FORB,5.294528211,0.170972422,28.03202898,29.231569,5.406622698,0.029231569,0.958964227,958.9642273,23.4520788,550,30.75,0.000166941,1.45524E-05,,0.012920555,0.003814762,,14.55240678,3.814761694,12.92055516,,12.48333327,1152
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,2,14,N,N_YES,P_NO,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,2.702036716,0.043386461,7.301002417,1.882385,1.372000364,0.001882385,3.878591477,3878.591477,18.70828693,350,21.375,0.00010516,4.12164E-06,1.91813E-07,0.010254766,0.002030182,0.000437964,4.121637427,2.030181624,10.2547664,0.437964457,12.07500006,889
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,1,5,N,N_YES,P_NO,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,4.005763403,0.093056123,16.04614044,8.659442,2.942692984,0.008659442,1.853022451,1853.022451,18.70828693,350,21.375,0.00010516,4.12164E-06,1.91813E-07,0.010254766,0.002030182,0.000437964,4.121637427,2.030181624,10.2547664,0.437964457,12.07500006,889
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,1,4,C,N_NO,P_NO,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,4.272732165,0.114817372,18.25624015,13.183029,3.630844117,0.013183029,1.384828946,1384.828946,18.70828693,350,21.375,0.000102973,2.76491E-06,2.19883E-07,0.010147566,0.001662803,0.000468917,2.764912281,1.662802538,10.14756618,0.468916881,12.07500006,889
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,2,19,NP,N_YES,P_YES,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,4.76723199,0.077069676,22.72650085,5.939735,2.437157155,0.005939735,3.826180941,3826.180941,18.70828693,350,21.375,9.63041E-05,6.03509E-06,5.89474E-07,0.009813465,0.002456642,0.000767772,6.035087719,2.456641553,9.813464911,0.767771896,12.07500006,889
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,2,13,P,N_NO,P_YES,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,5.214284121,0.111677809,27.18875889,12.471933,3.531562402,0.012471933,2.179995586,2179.995586,18.70828693,350,21.375,0.000104185,2.49825E-06,6.03509E-07,0.010207095,0.001580584,0.000776858,2.498245614,1.580583947,10.20709534,0.77685827,12.07500006,889
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,3,25,N,N_YES,P_NO,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,6.55562671,0.184823164,42.97624156,34.159602,5.84462163,0.034159602,1.258101355,1258.101355,18.70828693,350,21.375,0.00010516,4.12164E-06,1.91813E-07,0.010254766,0.002030182,0.000437964,4.121637427,2.030181624,10.2547664,0.437964457,12.07500006,889
konz.us,Salvia,azurea,C3,Salvia_azurea,SAAZ,1,1,NP,N_YES,P_YES,1.026399955,1.791,0.33637692,-0.021214053,allforb,FORB,7.62728497,0.156530281,58.17547602,24.501729,4.949922121,0.024501729,2.374341665,2374.341665,18.70828693,350,21.375,9.63041E-05,6.03509E-06,5.89474E-07,0.009813465,0.002456642,0.000767772,6.035087719,2.456641553,9.813464911,0.767771896,12.07500006,889
